Autosomes.1_19,Mitochondrial.M,Sex.XY,si,ar,fe,xray
1.0,0.0,0.0,0.609092646515313,2.11562220917944,-1.2303751714062,-0.619468424524706
1.0,0.0,0.0,-1.09032583102101,0.963389656550823,-0.154915309322029,0.166938959909449
1.0,0.0,0.0,-0.484022585444023,2.00220055611683,1.41225516853271,1.10995555245936
1.0,0.0,0.0,-1.70535461379914,-0.544612759700589,-0.0901235640311049,-0.648354896934866
1.0,0.0,0.0,-1.71921709451024,1.19880954557888,1.19973298662189,1.72195382272812
1.0,0.0,0.0,-0.0551630265477967,1.02071947310524,-1.09140319391147,-0.895525850608326
1.0,0.0,0.0,-0.188328522404479,-0.284501235755662,2.00811199818261,1.00271757143846
1.0,0.0,0.0,1.31645514926654,-1.17276972020305,0.557770193336905,-0.608360339743564
1.0,0.0,0.0,-1.87884802583633,-0.423513173728045,0.531625611201611,-0.298212013695008
1.0,0.0,0.0,0.163930641918017,0.831580403473414,1.5550890704853,1.74230255618808
1.0,0.0,0.0,-1.84938327854944,0.197579009020982,-1.13708897002984,-1.06934282419757
1.0,0.0,0.0,-0.516279723181558,0.477806408270026,0.167335525737017,0.106899354631151
1.0,0.0,0.0,-0.364877979621438,0.393339821751598,1.2952087034461,1.02595961638906
1.0,0.0,0.0,0.34499292237211,0.846625029361586,-1.12588427364663,-0.455635969690252
1.0,0.0,0.0,-2.11834181790765,0.341619449582204,1.40203015858845,-0.0123314388118422
1.0,0.0,0.0,0.444796336441226,-1.26330055943208,2.28077945022306,-0.108561928116239
1.0,0.0,0.0,0.605563539081435,0.705282113990253,-0.868773709495904,-0.827196886051838
1.0,0.0,0.0,-0.802493694893891,-1.05176465065206,-0.714772767998146,-0.849905354226471
1.0,0.0,0.0,-0.439843565992239,0.0211612486327519,-1.17814089128348,-0.756289555841254
1.0,0.0,0.0,-1.29027775986181,1.68346272378169,1.47253760149822,0.986549119327514
1.0,0.0,0.0,1.21405232957124,0.463638856909416,1.27669311531859,0.875301682383773
1.0,0.0,0.0,-0.386134968375319,0.896862729789855,1.21438766105562,-0.300250181520025
1.0,0.0,0.0,-0.910576148157179,-1.50064810766047,-0.521891115732004,-0.643741671999293
1.0,0.0,0.0,0.7863611626744,0.00134485835151374,-1.00309775734086,-0.782424715531266
1.0,0.0,0.0,-0.859843579405781,1.96495835213734,1.3451698592396,0.924707528305071
1.0,0.0,0.0,1.06127246311376,0.111064800382339,1.26704833730415,0.859950647177685
1.0,0.0,0.0,-0.392571435716416,0.60185944813689,-1.21134550428742,-0.675443135044659
1.0,0.0,0.0,1.08089281680804,-0.82172825164703,1.41143907426102,0.631818901995348
1.0,0.0,0.0,-0.823573179159943,-0.0104729476668897,-0.97889725271674,-0.455594675914062
1.0,0.0,0.0,-0.257459799591958,0.894647678577081,0.877627567165375,1.03012398777955
1.0,0.0,0.0,0.641690522334834,1.54409351841675,1.12363889044689,0.232078670994952
1.0,0.0,0.0,-0.400182140759952,0.0682351221041651,1.16985036978395,1.21460324053848
1.0,0.0,0.0,-1.59360716161945,1.41158955665063,-0.854912143030894,0.181493413302972
1.0,0.0,0.0,-0.36362036102217,-0.0603928614409094,-1.16630748172751,-1.0024625868692
1.0,0.0,0.0,-0.919233859341349,0.362422344312109,-1.1911094589004,-0.462759504398032
1.0,0.0,0.0,-0.313411805692583,0.498212674576456,0.808656470213034,1.28783565904448
1.0,0.0,0.0,0.193567562542617,0.61306145969811,1.08830806444778,1.14346279131231
1.0,0.0,0.0,-0.27255399714113,0.33041052828277,-1.0657347094311,-0.461923243997685
1.0,0.0,0.0,1.11192141971883,-0.604927509793811,1.19177209072924,0.587427839747167
1.0,0.0,0.0,-0.441561185107757,0.779776716805578,-1.00835032551574,-0.527657004677887
1.0,0.0,0.0,0.941757484596046,-0.0835102376131073,1.28502113871909,0.81798516371216
1.0,0.0,0.0,-1.14727084319532,-0.262367054967399,1.61687474893361,0.646614324327525
1.0,0.0,0.0,-1.80953531109175,-0.701806143987227,1.92758245101756,0.0835833274333972
1.0,0.0,0.0,-0.415641902146536,1.30389874740551,1.16119161339621,1.20622221155279
1.0,0.0,0.0,-0.273015104639973,0.173874215653968,-1.15619750970238,-1.03053047816171
1.0,0.0,0.0,-0.409773440776771,0.939829137631799,-1.20089471713973,-0.757290775782351
1.0,0.0,0.0,0.863977584330893,-0.0272598902926964,-1.17313485226007,-0.499439730183721
1.0,0.0,0.0,-0.963885549694788,0.512369527914398,-1.2146884575258,-0.675787742081729
1.0,0.0,0.0,-0.820201887788692,1.43778096956157,-1.02179037374589,0.110656089005586
1.0,0.0,0.0,0.972580184574125,0.15300376400986,1.14151132035812,0.794654962483747
1.0,0.0,0.0,-0.259785670296012,0.303736415913325,0.739251337351706,0.655507700408868
1.0,0.0,0.0,0.723390823998656,-0.235710907797723,0.149233671352621,-0.969402084836529
1.0,0.0,0.0,0.062568293254021,1.90118138496659,0.934563823446218,0.107767607317911
1.0,0.0,0.0,0.375717515845164,0.834804547612783,1.08791092191721,0.130429417046873
1.0,0.0,0.0,0.0362145335127119,2.45703477672723,0.104809804896277,1.27940917689546
1.0,0.0,0.0,-0.233076015225338,-0.500479981310172,0.674702645964754,-0.229292172933351
1.0,0.0,0.0,1.06362022852506,-0.523525201748053,0.388295425053324,-0.943487336181214
1.0,0.0,0.0,0.347103144666824,0.19128106738694,-1.25863110427364,-0.898058063420808
1.0,0.0,0.0,-0.541424381728701,-1.39748936436067,-1.23174048957745,-1.07859754764924
1.0,0.0,0.0,-0.356515188900789,-0.0262357484889745,-1.17781900224842,-0.945378983506525
1.0,0.0,0.0,-0.174642253414168,-0.318861121758325,-1.25403261327128,-1.03333538072316
1.0,0.0,0.0,0.62218109358496,-1.73145690286155,-1.25376672069224,-1.1163167430064
1.0,0.0,0.0,0.74870612211743,0.24227721975537,-0.815718687461374,-0.18168499312412
1.0,0.0,0.0,0.321138523409395,-0.0981254569099217,-0.842854495085007,-0.725357406810385
1.0,0.0,0.0,0.677169906530192,-1.07950065699491,-0.116964291635442,0.074599809610789
1.0,0.0,0.0,0.139406367367829,-0.40694239168189,-0.741587938078619,-0.821443146861356
1.0,0.0,0.0,0.00532049739776322,-0.286826163996498,-0.381380500362118,0.0397051782740525
1.0,0.0,0.0,1.20213226186148,0.746174601592929,1.16325426390736,0.840924983739418
1.0,0.0,0.0,-0.539496033838984,-0.263982694030149,-0.954904571029672,-0.76428758651308
1.0,0.0,0.0,0.132902237193643,-0.71094344339279,-0.464129198049084,1.02466419930199
1.0,0.0,0.0,-0.560206599015511,-0.693753156782472,-0.0126393848273547,-0.512378856282713
1.0,0.0,0.0,-0.278758350390429,-0.626500230905562,0.240125907270045,0.86383310183804
1.0,0.0,0.0,1.32205966640048,1.66864470175055,-0.783415438294387,0.903381224331228
1.0,0.0,0.0,-0.595536403247195,2.05910908399928,-0.561448276766219,1.37541508260515
1.0,0.0,0.0,-0.717120737359129,-1.00848454059593,0.153046844478972,-0.60138118305724
1.0,0.0,0.0,0.759127136476403,0.536563304482075,1.5150627744894,-0.490560825691371
1.0,0.0,0.0,-0.756962469170987,1.03557835841229,1.0504111336309,-0.548170645834459
1.0,0.0,0.0,0.38442197492925,-1.60145544740117,0.57685852882477,-0.940491361818419
1.0,0.0,0.0,1.40733558096329,-0.723193626207922,-0.746617799825879,-0.0715684359913516
1.0,0.0,0.0,-0.350828213810553,-1.22285349157606,-1.2297899795471,-1.09874493250729
1.0,0.0,0.0,-1.73907203161166,-0.917445465211117,1.11354213701458,-0.993743599808204
1.0,0.0,0.0,-0.120606819987499,-1.62706754039227,1.41047257564095,-1.09539082554229
1.0,0.0,0.0,-1.13682511918905,-0.747164347683077,1.05638535802349,-1.05389369922436
1.0,0.0,0.0,0.846416953810001,0.352268669448582,2.85089587656208,1.03918138650212
1.0,0.0,0.0,-0.286273757985253,0.00799005302967026,-0.52745179518098,1.30415113883641
1.0,0.0,0.0,0.537007381471284,-1.14985505576087,0.261439489349876,0.0671749516601701
1.0,0.0,0.0,-0.276213235671575,-1.80379867528433,-0.7069111215606,-0.982353717185098
1.0,0.0,0.0,0.795175014104683,0.207481362304679,0.748272091978729,0.217921360099226
1.0,0.0,0.0,-1.78537091038011,-1.00240197964245,1.80011083062079,0.912819019906594
1.0,0.0,0.0,0.972202809071668,0.042999869354625,0.231095433373275,0.571096872287347
1.0,0.0,0.0,0.424896050017105,-0.164963983317081,0.974011378740147,-0.562743704161914
1.0,0.0,0.0,1.85263460566632,0.220462095484693,-0.894020720009734,1.09106324240726
1.0,0.0,0.0,-0.109929925151502,0.391305972944931,1.69586314656514,0.820375292629909
1.0,0.0,0.0,0.34315174993188,0.647517871515949,1.97374603403185,1.25120446443424
1.0,0.0,0.0,1.04543927005811,-1.21639347805174,-0.886175309416841,-1.01398166870025
1.0,0.0,0.0,1.47160989852201,-1.15717109846915,-1.26870332695224,-0.971718518982031
1.0,0.0,0.0,-0.0761714354607724,-1.51119876052641,-1.26642412551948,-1.06625967837819
1.0,0.0,0.0,0.301288199719324,1.31772122666628,-0.800539803112261,-0.654549071627233
1.0,0.0,0.0,0.142882060425223,-1.43337634805342,-0.544930165960762,-0.335694116339327
1.0,0.0,0.0,-1.33450452621235,1.464054681701,-0.127695290418461,1.22846804049627
1.0,0.0,0.0,-2.18854793803657,-1.2500502334106,-0.71405415021716,-1.07365837788615
1.0,0.0,0.0,-0.865492066959301,-0.567509046108629,0.947952996485394,1.23206690387503
1.0,0.0,0.0,0.968232780043843,-1.3987036223429,-1.04974173974387,-1.12080807602208
1.0,0.0,0.0,0.509699077506988,0.0862301511871747,0.820623483516437,-0.508172150984568
1.0,0.0,0.0,-1.71008389035606,0.149638307205763,0.153579808807131,0.853055755708245
1.0,0.0,0.0,0.695227616157334,-0.90084356296788,1.26755085261329,-0.842316152754484
1.0,0.0,0.0,-1.62522009860865,-0.452816510045212,0.617057068867592,-0.827375362964924
1.0,0.0,0.0,-0.896327754522225,-0.679451121582409,0.903676982861005,-0.792548159218934
1.0,0.0,0.0,1.50692894618194,0.60653027501415,0.112895863294789,-1.11829581788038
1.0,0.0,0.0,0.0704581723854308,-0.374516985011986,-1.24749471554145,-1.11992070961135
1.0,0.0,0.0,-1.46058690969301,-0.290497842025042,0.648216062390776,0.84854654804031
1.0,0.0,0.0,0.958962163112588,-1.90569634450988,-1.24960225207231,-1.11814912763561
1.0,0.0,0.0,-0.380088353931051,-1.73153495833606,-0.624627974142326,-1.10909935968391
1.0,0.0,0.0,-0.0773725839851772,0.0258686931579152,2.16133385754211,1.62704896540248
1.0,0.0,0.0,-0.316934068024644,0.0179550035979058,-1.23679280857034,-1.11703756996937
1.0,0.0,0.0,0.357510606263052,0.826459170488395,1.7336697966128,-0.588668078554892
1.0,0.0,0.0,-0.665049459809925,1.4384282433329,1.40369517827054,-0.456289592686874
1.0,0.0,0.0,0.521827956631591,-0.278571867541987,0.340872788201508,0.395148739375784
1.0,0.0,0.0,-1.46846869773744,-0.167631563482651,1.55716803432375,1.35098983753137
1.0,0.0,0.0,-2.24715381367804,-0.245747929831323,0.193621998813281,1.37162306886481
1.0,0.0,0.0,1.19901214561868,0.778752731439683,0.387796849967189,-1.06983027208546
1.0,0.0,0.0,-1.42022537410265,-0.348735988919296,-0.58382812587774,1.48593753880424
1.0,0.0,0.0,0.76934082379666,0.13399600258299,-1.0754765374056,-1.11899995699198
1.0,0.0,0.0,0.754539651124863,-1.48613994260463,-1.26760311744266,-1.09499279001854
1.0,0.0,0.0,-0.269782974289952,0.273013626052703,0.473021732983958,-0.129980306193728
1.0,0.0,0.0,1.14039698868063,0.759621754158905,2.07981881629953,1.18048601388536
1.0,0.0,0.0,-0.0603144060743035,0.152156789871196,1.22345689490585,0.643651708066991
1.0,0.0,0.0,0.873432411486564,-1.06433218304821,-1.06473830870195,-0.829978370410967
1.0,0.0,0.0,-0.34850054041869,-0.464030482524244,1.37002652884364,1.15118225411201
1.0,0.0,0.0,0.0473559313353324,0.468118999274402,1.47481993162636,0.752966617650737
1.0,0.0,0.0,0.895426968579289,0.00903272478645145,-0.572171616468401,1.55121876322547
1.0,0.0,0.0,0.467305028767872,0.934919728881291,-1.15529860462991,-1.11525608344522
1.0,0.0,0.0,0.985522368463457,0.31668885909199,-0.46205761817836,-0.0464950501635536
1.0,0.0,0.0,0.270777453220044,-0.205750758567533,2.1010733000461,0.428341641166071
1.0,0.0,0.0,-0.455995607189704,-0.157980295953983,-1.25629490688459,-1.11479928633487
1.0,0.0,0.0,-0.0944797220626074,-0.485136950452746,-1.25789015789628,-1.11858132545329
1.0,0.0,0.0,-0.392329624555672,-0.159347183586156,1.584035836214,1.73394687733647
1.0,0.0,0.0,-0.289374354916767,0.478142551349645,0.231068728414913,-0.0600110117428224
1.0,0.0,0.0,0.103342780892356,1.49886844662596,1.50210948351121,1.38837956214204
1.0,0.0,0.0,0.385558527010773,-1.6127026291113,-1.26906348757756,-1.08089736846284
1.0,0.0,0.0,1.4804861162358,1.39696937199838,1.33729806235552,0.0417783575473678
1.0,0.0,0.0,-0.110346376365972,-1.20786115944948,-1.25875087343639,-0.840755150529413
1.0,0.0,0.0,-0.258231186256732,1.20362864070236,-0.0294540022332231,0.912528730093675
1.0,0.0,0.0,1.23778556967707,0.953851453363067,-0.276443714500636,0.590273136124561
1.0,0.0,0.0,-0.0592984206226745,0.334273564035422,-0.481124803477276,0.92142678175263
1.0,0.0,0.0,-0.995595240456512,-0.504550608535429,-0.245734310362192,-1.11009749942136
1.0,0.0,0.0,0.0478160550653372,2.3411139699768,1.08571159307905,0.260932185945607
1.0,0.0,0.0,1.61324784783054,0.0178015829489762,-0.21550558037323,-1.11700895504835
1.0,0.0,0.0,0.0621965654617638,0.0500190306728298,-0.295423144144239,0.69831742502245
1.0,0.0,0.0,-0.0997868396276814,0.827093867033449,1.14137363192251,-1.0965610425102
1.0,0.0,0.0,-0.325965143336156,-0.0429273693471173,-0.368620311161235,1.16312003314021
1.0,0.0,0.0,0.220013236922242,0.0995537455547081,-0.323907168500272,-1.11293336960004
1.0,0.0,0.0,-1.70404895285112,1.21842039057178,0.181468121492404,1.65007297396537
1.0,0.0,0.0,-2.17686289279869,0.166810307403345,-0.430031086046973,2.12236559314234
1.0,0.0,0.0,-2.21432155730788,-1.17557155197753,-1.17888337116359,-0.869128618845538
1.0,0.0,0.0,0.0669811110371307,-1.47656846461858,-0.67204773452313,-0.224581010363612
1.0,0.0,0.0,1.52109637259675,-0.0229819091239697,1.1290039825306,-0.404886281697961
1.0,0.0,0.0,-0.352689190838529,-1.63572713877183,-1.26511689196454,-1.10022564247765
1.0,0.0,0.0,-0.745536168647954,-1.67733922202449,-1.26647817362855,-1.11635033175209
1.0,0.0,0.0,0.402909385886206,-1.31757075009574,-0.287369590686087,-1.11981413204971
1.0,0.0,0.0,-0.53137104475199,-1.51592556363169,-1.24516196306837,-1.049615283102
1.0,0.0,0.0,-0.396469548316141,-0.108856513368686,-1.17971764158929,0.394100045773494
1.0,0.0,0.0,0.528243409350397,0.0730949249175853,-1.10082273940436,0.212000901985108
1.0,0.0,0.0,1.18189926647719,0.283549382336822,-1.20754556617975,1.05800517214681
1.0,0.0,0.0,-0.0904883643158255,1.70918808713915,1.36042414285274,0.264496317407286
1.0,0.0,0.0,1.76823400678004,1.53439373606917,1.76891091175621,0.0760752114779946
1.0,0.0,0.0,0.203032804156215,-0.701292624182998,-0.0251311936096374,2.28140003484987
1.0,0.0,0.0,-1.46752040258508,-0.358222350841299,-0.501545693660751,1.18782710578488
1.0,0.0,0.0,1.4843932094524,-0.872790517234534,0.159424277125186,1.85039452923744
1.0,0.0,0.0,-0.49286579037083,-0.536030397168951,1.61150848030925,0.434086656166393
1.0,0.0,0.0,-0.460524173363761,-0.987743622561936,1.00661474277063,-0.0445859567966712
1.0,0.0,0.0,-1.69120595648593,-0.521360782860046,1.70967377053261,-0.050673085800299
1.0,0.0,0.0,0.361566295602312,1.25249358448762,-0.770035627575083,-0.761489083168332
1.0,0.0,0.0,1.1214166975042,-1.25081283630914,-1.26676087231446,-1.12076619196188
1.0,0.0,0.0,0.24599069928796,-1.45022181393046,-0.67330906241221,-0.838648887697306
1.0,0.0,0.0,-0.464772680055389,1.5654178839988,-0.198172643240553,-0.446714391311702
1.0,0.0,0.0,2.12316981981842,-1.11439036253112,-1.24294261100044,-1.11996296083123
1.0,0.0,0.0,-0.609692280608981,-1.46871042413818,-1.26221073566754,-1.09434205278924
1.0,0.0,0.0,0.86610270485618,0.798882656268407,-1.12467611303087,-1.1041597144851
1.0,0.0,0.0,-0.72053112275741,-1.48244525089526,-1.07617777419747,-1.12078771601768
1.0,0.0,0.0,-0.864824132395633,-0.194267448807989,0.499928802991766,1.86424189515287
1.0,0.0,0.0,-0.987852018725173,-0.475311931502169,-1.08422023720274,-0.334395026946487
1.0,0.0,0.0,-0.545196138211381,0.913143785969962,-0.771897181979175,0.902411530605782
1.0,0.0,0.0,0.877959481323215,-0.163465514128416,1.17376570988208,-0.436283636234367
1.0,0.0,0.0,1.21966662769714,0.641165386964304,1.14076497280211,0.660634693748975
1.0,0.0,0.0,0.144339767485622,-1.66407350189493,1.0137711608081,-1.0796103035963
1.0,0.0,0.0,0.140901983148915,0.191512412742511,1.55923538439388,-0.550666649125337
1.0,0.0,0.0,1.09759476156238,0.667655137866642,1.4734304632115,-1.11034962123973
1.0,0.0,0.0,0.354569236754512,-1.28239785631492,-1.26868949435869,-1.12061118466056
1.0,0.0,0.0,-0.103760695946127,0.791033427222271,0.369423471381671,-0.560463255432163
1.0,0.0,0.0,0.447349124901948,-1.78894972710923,-1.26958998768424,-1.11163244266954
1.0,0.0,0.0,0.175616947883881,-1.86162674717554,-1.26456753337661,-1.11958642672768
1.0,0.0,0.0,-2.11179747331654,-1.47809060664965,-1.18455918616042,-1.09965829728927
1.0,0.0,0.0,0.0454884989569606,1.5777560778597,1.42912276287717,-0.673392895868505
1.0,0.0,0.0,0.497205548396266,-1.90463976700371,-1.25754589432942,-1.11643917380337
1.0,0.0,0.0,-0.474021398062669,-0.812436879828281,1.19638495869404,0.559729568654239
1.0,0.0,0.0,-0.0877766774360081,-1.65930746134516,-0.283723299366193,-1.11903488621963
1.0,0.0,0.0,-0.280569738136262,-1.61689604126589,-1.13413356958384,-1.11563205277129
1.0,0.0,0.0,-0.285604656847553,1.55257484210965,1.15677058947714,-0.437305932832668
1.0,0.0,0.0,0.217329537528659,-1.8521828257507,-1.26382706419463,-1.11395994132048
1.0,0.0,0.0,-0.133280801386979,-1.75107831579135,-1.26984604803729,-1.1141692125225
1.0,0.0,0.0,-0.781793187685806,0.730471198995905,-0.578791526340983,0.0318382301971691
1.0,0.0,0.0,-1.24947588079243,0.295822942248154,-0.503841218509502,0.565831417923055
1.0,0.0,0.0,-1.72049492973035,-0.344619993970535,-1.0456984982462,0.153304687449079
1.0,0.0,0.0,0.299563570379613,0.754301860420811,-1.22179431109081,-1.11176109426168
1.0,0.0,0.0,-0.0904622627479359,-0.602501563751213,-1.26224403653762,-1.11246386901027
1.0,0.0,0.0,0.325793685427903,2.03714467723593,-0.804739806302049,-0.577874911766806
1.0,0.0,0.0,-1.11415598082311,-0.362945931130663,-1.25002824434057,-1.09231798065683
1.0,0.0,0.0,0.468489020516238,0.986435808462157,0.497320611247434,0.0464616557050291
1.0,0.0,0.0,-0.485943306887049,-0.769334882843734,1.75156492879829,0.20615551981022
1.0,0.0,0.0,1.43530397722019,-1.7476283834504,-1.24650188579106,-1.12013449225449
1.0,0.0,0.0,-0.0894681269777254,-0.82713945131002,-1.24255998507212,-1.11892760297597
1.0,0.0,0.0,-1.64473365658301,-1.31931688956117,-0.776706562535286,-1.02713532960338
1.0,0.0,0.0,-0.767738407556107,0.869472025437623,1.62818553704795,-0.412575533572416
1.0,0.0,0.0,-0.863779153728267,-0.942988530886718,1.12897675766751,0.0999005259178661
1.0,0.0,0.0,-2.24162270141048,-0.0389448096145023,1.1830128133427,0.381902066223098
1.0,0.0,0.0,-0.996294602251094,-1.22689323393408,1.18894770128843,-0.372554809071919
1.0,0.0,0.0,-0.907158850103937,0.954055635939923,0.514894379609216,-0.539037799565428
1.0,0.0,0.0,-0.0932687875656136,0.233284902741433,0.510474020943956,-0.560485421503725
1.0,0.0,0.0,0.193395869660975,1.77755278896809,1.11035612783108,-0.266539703429132
1.0,0.0,0.0,-1.0696675338337,0.364801630978719,0.493568694512549,-0.38345997836924
1.0,0.0,0.0,-0.196619737393242,-0.785306631328575,-0.617529141215356,-0.0691563647064379
1.0,0.0,0.0,-0.328637078402059,-1.29311176330819,-0.533790276764615,-0.460215221977012
1.0,0.0,0.0,0.0957765650869228,-0.973959072719733,-0.889939335786758,-0.276878398349498
1.0,0.0,0.0,-1.43385567208619,-1.06156478616496,0.699692306124112,-0.953495595543885
1.0,0.0,0.0,-0.429919980510303,-0.246979880946249,-0.059422281047387,0.24201094724951
1.0,0.0,0.0,-1.80349097612044,0.145894178110781,-1.18670785074095,-0.555637755767053
1.0,0.0,0.0,-0.495316685856408,-1.08716349173449,0.241277945948903,-0.0455169130996533
1.0,0.0,0.0,-1.2446306002857,-0.247813553731302,-1.19295769001138,-0.374218124523714
1.0,0.0,0.0,-1.13868878796556,-0.546523586003982,-1.16857121708332,-1.00993683322801
1.0,0.0,0.0,-0.666510676873914,-0.45229355287568,0.690948853009385,1.13824960722021
1.0,0.0,0.0,0.0994827412050278,-0.854501993490973,0.176397458354337,-1.0235379846944
1.0,0.0,0.0,0.543121624124798,0.0633363670045003,0.0578922709618346,-1.01316397377029
1.0,0.0,0.0,-0.711603999738933,-0.212829517981007,-1.06807632300909,-0.604755277154138
1.0,0.0,0.0,0.579695904507806,0.988493104505226,-0.462279389174274,0.780290682353078
1.0,0.0,0.0,-0.196625966534797,-0.351203356883312,0.643043385103118,0.653387164882811
1.0,0.0,0.0,1.26691020281352,-0.991169718013978,0.955114781651212,-1.1072288248719
1.0,0.0,0.0,-1.49754106518341,-0.971166346676341,-1.26736923454849,-1.10884534920139
1.0,0.0,0.0,-1.67204757003472,-0.791930873585477,1.20392230925757,-0.196689032712659
